日期,N SAV,接电话人,时间,N° client,店名/公司名,cp,tel/wechat/来访,问题,处理人1,version,日期-机型,解决记录,处理时间,处理人2,结果,如果未能马上解决，补偿方法,处理时间,状态
28/02/2019,1900600,,,CR7518064,l orient d or,75009,wx,昨日遗留问题，客人27号17点58分发来微信，说点不进去，只能看到这里。,,,,微信回复,,,11/06/2019 最近使用没有问题,,,1
28/02/2019,1900601,,,CR3318009,ami buffet,33300,wx 06 24 48 73 85,客人反映caisse机出票很慢，已让客人加微信发小视频，在等客人的小视频,,,,1900612,,,,,,1
28/02/2019,1900602,,,CR3418001,shanghai,34420,wx 06 98 19 19 86,"1.机子很慢，之前就发过小视频，这个问题一直存在，我们这边有人之前回复过说是需要复制一下数据。客人说这个问题只有他家有，他看别家用的都很顺利，不卡顿。
2.如果这个问题解决的话，还想再订购一台机子。",,,,让客人发远程,,,,,,1
28/02/2019,1900603,,,CM9317002,名豪超市,93300,wx,客人微信问销售数据可以拿出来吗?,,,,"客户需要三台机器里所有产品的销售情况
已回复",,,,,,1
28/02/2019,1900604,,,CR9219002,SANYA,92400,WX, 需要升级0915  让客人有空连好网后发远程    rdv28/02 10:30 ,,,,下午16h06王森已升级到0915,,,,,,1
28/02/2019,1900605,,,CR8717003,le bonheure,87000,wx,客人发来视频，不会连接机子。,,,,已在微信里发视频和图片 客人已经知道怎么连接了,,,,,,1
28/02/2019,1900606,,,,wok FA,60230,06 95 24 78 88,想加一个菜单，5欧这样，专门给小孩子。,,,,三月一号转李萌,,,,,,1
28/02/2019,1900607,,,,au bateau,59650,06 04 52 25 09,酒水单入进去以后，重启后，主机上有，但是PDA上没有。,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,1
01/03/2019,922,,,CR1318002,SAS martigo,13500,06 63 08 85 99,"客人会计想要从caisse中看到详细的les affaires client。因为他们店有买十个menu 送一个menu，所以送的那个menu他们会把金额改成零。
2.问我们有没有logiciel的证明，也是会计要的。 他们的机子是18年2/3月份买的。",,,,"1.教了客人进商品统计中查看
2.转个冬冬发证书1900619",,,,,,1
01/03/2019,923,,,CR9418006,tokyo sushi,94200,06 63 37 39 26wx,客人想要月账中显示每天的账目，更清楚一些。月账连同天账。,,,,微信回复客人教学视频,,,,,,1
01/03/2019,924,,,CR7718015,chhan seng,77200,06 87 56 40 45,客人买回去的机子还没用，现在连起来用了，但是不会退出练习模式，讲法语。,,,,电话时客人找不到管理按钮。已短信的形式教客人如何操作。,,,,,,1
01/03/2019,925,,,CR5418001,natsu,54000,03 83 27 17 83,想问一下PDA中的tva是不是自动调好的，因为酒水和别的一些tva是不一样的,,,,电话回复客人对于餐馆来说，TVA只有10和20，最好和会计确认。升级软件时我们不会对TVA有影响。,,,,,,1
01/03/2019,926,,,CR9519003,wasabi,95870,wx,"1.客人今天第一次用电脑，想问一下article offert怎么用，fiches repas，以及结账后怎么出单
想送两杯whisky
2.客人微信发来图片，还处在练习模式中，不会退出。
3.客人微信发来图片，打出来的ticket的金额和caisse上面显示的不一样。
4.客人希望改成法语
5.这种情况有各种付款方式按不了，客人微信发来图片",,,,"1.offert 客人自己找到了。fiche repas发了教学视频。
2.发了退出练习模式的视频。
3.多种付款方式需要先按数字再按付款方式
4.发了方法给客人
5.和第二个问题相同",,,,,,1
01/03/2019,927,,,CR6218004,wok king,62880,06 20 84 69 67,想把carte bleu 和 ticket reato 的位置换一下， 结账的时候老按错,,,,提交需求,,,,,,1
01/03/2019,928,,,CR9418006,tokyo sushi,94200,wx 06 63 37 39 26,客人微信发来图片，MDP incorrect。,,,,已回复8888,,,,,,1
01/03/2019,929,,,CR7518142,royal y,75011,07 82 32 40 62,客人打电话来，不会月账连同天账,,,,微信发客人视频，等待回复,,,,,,1
01/03/2019,1900608,,,,au bateau,59650,06 04 52 25 09,"1.昨天的问题，用了我们教的办法还是不管用
2.主机上有一个菜，但是pda上会显示两个。
3.之前有果汁，现在把果汁这个code改成别的饮料了，但是pda上还是显示果汁，但是点完单子后，有成了改的那个饮料的名字。",,,,客人没有加按钮 只改了菜,,,,,,1
01/03/2019,1900609,,,,sengo,75018 ,01 42 09 68 88 wx,"现在caisse机卡住了不能用，之前我们做了一个什么权利认证，技术部同事说3月号做个什么更新以后就可以用了，但是也没讲清楚是在哪里下载或是更新。
10点42打来电话催，希望尽快解决
ID：217 514 118
MDP：5399",,,,转刘昕,,,,,,1
01/03/2019,1900610,,,CR2718010,wok jin,27930,wx 07 61 01 19 95,"1.税务局问客人要机器系统说明书
客人邮箱地址：jinlijie.golf@hotmail.com
2.客人微信发图，结账时卡在百分之七十",,,,"转407    201807-201811 的帐  ventap说明书
2. 客人说重启就好了",,,,,,1
01/03/2019,1900611,,,,光大建材,93000,06 19 95 69 59,客人说找老板，问什么事情，说要换软件，然后说现在就要和老板说，向客人反映稍后会回电话，客人不耐烦把电话挂了。,,,,"已回复 
1. 客人希望devis能和bon de liv 分开  目前版本太老 没有devis这一个选项
2. 商品excel表格很乱 打算手动录入 需要与老板娘确认
3. 客人希望能区分零售和批发的客人      打发票是可以按照客户类型 给出批发价或者零售价   否则每次散客的客人都要手改
客人说下午会致电 确认是否用excel导入
转407",,,,,,1
01/03/2019,1900612,,,CR3318009,ami buffet,33300,wx,见yw601，客人微信传来视频，卡在百分之六十大约3-4秒。客人反映有时候会更慢。,,0515,,"合同未签  月费未付  李萌联系
卡机问题：已让客户发版本号/升级到0915
05/03 15h RDV xie",,,已升级 0101 b8,,,1
01/03/2019,1900613,,,CR3318002,difeng,33000,wx,客人已到巴黎问中午下班前能做好吗？客人两点左右可以过来拿。,,,,客人2:30过来,,,,,,1
01/03/2019,1900614,,,,myva,25200,wx,"客人要contrat maintenance的发票因为钱已经扣了
客人邮件地址：myetva@gmail.com",,,,已发 01/03/2019,,,,,,1
01/03/2019,1900615,,,,,,,,,,,,,,,,,1
01/03/2019,1900616,,,,lucci and co,56000,06 99 19 55 66wx,"客人说caisse锁住了code到期了用不了，已将远程发至微信
id：1 276 241 016
MDP：cn454k",,,,已算永久,,,,,,1
01/03/2019,1900617,,,,wok 168,68110,wx 06 27 20 19 82,"客人要11月12月1月的月费发票
邮箱：gyzhan1688@hotmail.com",,,,已发 01/03/2019,,,,,,1
01/03/2019,1900618,,,CR6918007,Shao,69000,06 98 53 79 10,"收到了新的pda,但是忘记了怎么和电脑相连。",,,,已经打电话教客人 设置ip,,,,,,1
01/03/2019,1900619,,,CR1318002,SAS martigo,13500,06 63 08 85 99,liudada@hotmail.fr 要证书,,,,已发 01/03/2019,,,,,,1
01/03/2019,1900620,,,,sashimi bar,75005,wx,问月账也要并账吗,,,,客人发微信说自己弄好了,,,,,,1
01/03/2019,1900621,,,,thai basilic,93260,wx 06 11 54 57 98,"1.打印机打不出来
2.练习模式。
3.menu全不见了 ",,,,客人再联系模式 所以打不出来,,,,,,1
01/03/2019,1900622,,,CR9018001,steak house,90400,wx ,"客人微信发来视频和图片，试用期已过。客人反映这已经是第四次了，希望能解决。客人讲法语。
id：1 127 301 566 MDP：5334",,,,"已远程解决。
15h回电解释已解释是因为licence的原因。",,,,,,1
01/03/2019,1900623,,,CR7518034,sakura,75011,06 66 76 33 23,"两个caisse都用不了，老的是坏了，新的是不会用。
客人讲法语",,,,客人打印机上有红灯 可以开机 不能打印  现在只想用旧的,,,无权维护,,,1
01/03/2019,1900624,,,CR7518080,feuforet ,75015,01 42 73 15 80wx,"1.客人微信发图片，复打时弹出错误对话框：SQL CODE：-104
ENG CODE：335544569
2.另外问机子需要联网吗？需要一根线和网线连接吗？",,,,"崔： 需要升级到0101
微信联系约RDV，说晚上联系我们，已提醒晚上不上班，客户未再回。",,,1900655,,,1
01/03/2019,1900625,,,CR8717003,le bonheure,87000,06 12 63 38 67 wx,"超市的，客人想把商品导入caisse中。
客人微信发来图片，boutons disponible：separateur
ERP
微信发来多图：formMain.dbMain
arc ERP用不起来。",,,,客人连线问题 已经可以连上服务器 培训问题转刘昕,,,,,,1
01/03/2019,1900626,,,CR4418002,au bon accueil,44470,06 10 18 84 08,3个PDA和老机子连着的，和新机子连不了，现在客人想改中午menu的价钱，新机子客人会改，但是老机子不会改。所以 客人说，要么把3台PDA和新机子连在一起，要么帮他改一下老机子上中午menu的价格。,,,,转刘昕,,,,,,1
01/03/2019,1900627,,,CM7518012,新今日,75019,wx,可不可以enregistrer mes donnee dans cle usb。arc pos,,,,已微信回复 前台 arcpos不可以usb 备份,,,,,,1
,,,,,,,,,,,,,,,,,,1
04/03/2019,930,,,CR9318023,thai basilic,93290,wx,客人想知道怎么并账,,,,客人已经自己解决,,,,,,1
04/03/2019,931,,,,SARL lotus,97440,wx,"1.客人微信发来图片，问如何添加diver，如图所示。还有提单里面设置成最后一单。
2.挂单列表里永远显示最后挂单的的.
3.每张小票上的remise，可不可以有remise的时候显示，没有remise的时候就不显示。
4.单子号排序想从后到前，顺序反一下。
",,,,"1.给客人发了设置触摸屏按钮的教学视频
2.提需求
3.提需求 
4.同2",,,,,,1
04/03/2019,932,,,CR7718015,chhan seng,77200,短信06 87 56 40 45,客人小金发来图片问，点单界面，怎么把哪些小格子放在一起。,,,,短信的形式给客人发了删除设置按钮的方法,,,,,,1
04/03/2019,1900628,,,CM8719001,le bonheur,87000,wx,客人微信发来图片，有两个网线在上，不知道用哪一个，WiFi:livebox-f1a8,,,,刘昕已处理,,,,,,1
04/03/2019,1900629,,,CR9018001,steak house,90400,wx 06 63 88 14 03,"1.客人说电脑不走了，已问客人要视频或者照片
2.客人微信发来视频，进入系统卡在百分之五十大约3秒，然后出现VSM connecxion echouee
版本号1.2.0  20180515
3.客人发来远程id：1 130 788 816 MDP：6223
4.11点23打电话来催",,,,ventap 1段的 主机2段的 所以连不上,,,天线的POE线没接 已教教客人插线 ok 之前客人周末有问题找人帮忙接过线,,,1
04/03/2019,1900630,,,CR7518080,feuforet,75015,wx,"客人微信发来图片，版本号：1.1.2  20180331
见yw624
约三月五号下午两点半左右做远程",,,,"崔： 需要升级到0101
RDV 5/03/2019 14:30   xie
RDV改到06/03/2019 14：00",,,1900655,,,1
04/03/2019,1900631,,,CR2718010,wok jin,27930,wx 07 61 01 19 95,"见yw610，客人说三月四号下午两点来公司。
manuel想要法语版的",,,,已给视频 ,,,查账员不要  客人不懂,,,1
04/03/2019,1900632,,,CR2718006,sushi evreux,27000,wx,"客人微信发来图片，commencer：sauvegarde：jet GIT ......
问这样是不是就可以了",,,,已微信回复,,,,,,1
04/03/2019,1900633,,,CR9517002,wok 168,95610,06 95 24 78 88,"电脑速度太慢了，结账的时候卡在百分之六十，已问客人要视频，
想约远程升级",,0915,,"905 024 821    7012
已升级0101b8",,,,,,1
04/03/2019,1900634,,,CR9118013,au bonheur  d ulis,91940,06 50 24 30 77,"客人要证明，下午想来拿
客人小金发来邮箱地址：ako78@orange.fr 三月五号发证明",,,,已发,,,,,,1
04/03/2019,1900635,,,CR6218006,au lotus bleu,62950,wx,客人微信发来图片：出现公司地址和联系方式 ：ventap SE Arcsolu SARL 189 rue d aubervilliers....,,,,让客人点确定,,,,,,1
04/03/2019,1900636,,,CM7518007,parapharamacie YY,75003,06 50 59 54 74,"1.进的新产品，电脑点mies a jour 更新不了
2.前台机子价格显示不出来",,,,ventap上的ip还是1段的 erp是2段的,,,,,,1
04/03/2019,1900637,,,CR3519001,ma 168/table rouge,35000,06 58 51 07 44,电脑慢，少一根线,,,,转李萌,,,,,,1
04/03/2019,1900638,,,CR1118001,new buffet,11100,wx,客人微信发来图片 pda屏幕显示 no command,,,,让客人开pda时不要同时按住开机键和机身侧边的键,,,,,,1
04/03/2019,1900639,,,CM5418001,福乐来,54000,wx 06 46 47 09 16,"1.客人微信发来图片，说按过更新后，出现DB：arcerp
SQL CODE ：-902
ENG CODE ： 335544721 
问可以不可以远程帮她看一下 发来远程 id：662 017 674 MDP：pxw222
2.钱箱打不开，打印机也打不出来东西，找yw。客人15点29打来的电话。客人15点43分打电话来催。16点58分来电话
3.17点38分发来微信，有些产品想自己称重后再标价，请问要怎么做。",,,,"主机IP变了 是台式机 已在电脑上写死
2. 线没插对",,,,,,1
04/03/2019,1900640,,,CR3419001,shanghai,34420,06 25 58 31 70,"之前约的三月四号下午15点的RDV 和技术人员
id：1 025 195 823 MDP：5044",,,,已远程换公司 做完电话告知客人,,,,,,1
04/03/2019,1900641,,,CR9417005,sayaka,94000,06 98 92 16 88,打电话来咨询关门时间，想直接来公司。关于新电脑的问题。,,,,已告知营业时间,,,已来公司,,,1
04/03/2019,1900642,,,CM7518012,新今日,75019,wx,"客人微信发来图片，arc erp ：there is no defaut printe currently selected
反应电脑打印不出来单子的问题",,,,已回复 是版本的问题,,,,,,1
04/03/2019,1900643,,,CM7517005,"
sarl 99",75010,06 09 26 17 08,前台的caisse只能出ticket的发票，出不了devi的票,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,1
05/03/2019,933,,,CR9519003,wasabi,95870,wx,"想折扣一次性给百分之15,但不会，都是一个一个的弄。",,,,给客人发了演示视频,,,,,,1
05/03/2019,934,,,CR9418033,le bonheur chine,94430,06 13 08 41 07 wx,月账连同天账教学问题,,,,回复客人教学视频,,,,,,1
05/03/2019,935,,,CR1718003,tokyo,17000,wx,问caisse密码怎么改。进入正式模式的密码。,,,,切换模式不需要密码，已经给客人发了切换模式的教学视频。客人回复是帮亲戚问的，因为有其他员工。问客人要她亲戚的电话。亲戚是WOK88,,,,,,1
05/03/2019,936,,,CR1718001,WOK88,17,07 70 29 39 64,不会分单,,,,让客人家微信然后发视频，已发视频,,,,,,1
05/03/2019,937,,,CM2518002,福乐来 exo est,68270,06 35 53 63 03,添加一种付款方式，转账。,,,,是要ERP增加付款方式  已发微信视频,,,,,,1
05/03/2019,938,,,CM5418001,福乐来 ,54000,wx,"客人微信发来两个视频，第一个：同样的商品，第一次2×可以，但第二次2×就不行，输入不进去
第二视频，0.5×4，或是0.5×5都不行，在屏幕上显示都为0",,,,微信回复客人,,,,,,1
05/03/2019,1900644,,,CM7518012,新今日,75019,wx,接yw642 继续反应就是说上个月还可以用，这个月就开始不能用了。,,,,已来公司,,,,,,1
05/03/2019,1900645,,,,蜀圆,75001,wx,"1.客人微信发来图片，说蜀圆又点不了了。如图所示：Atgfr：arithmetic exception，numeric overflow，or string truncation string right truncation...
2.客人两点微信发来远程图 主机id：1177 957 475 MDP：3cbx52
副机id：1199 368 012 MDP：2260
急",,,,客人自己改了菜的名称   导致数据溢出,,,,,,1
05/03/2019,1900646,,,,lucy LH,38000,wx,一体式电脑开机连续按两下，经常要试好几次才能成功开机，有什么开机技巧吗？,,,,让客人按住开机键3秒,,,,,,1
